document_srl,module_srl,title,YMD
962360,185,"통계 문의",2015-02
962345,185,"운영 라이센스 발급 요청",2015-02
962343,185,"동영상 다운로드 이슈(외부플레이어 연동시)",2015-02
962331,185,"외부 앱 연동 함수 관련 문의",2015-02
962320,185,"관리자페이지 비밀번호 관련",2015-02
962287,185,"admin 사이트 SSL적용 요청",2015-02
962259,185,"iso Native 에서 전문 통신시 오류",2015-02
962235,185,"스마트파트너(통합로그인) 관련 모피어스 관리자 페이지 기능 문의 드립니다.",2015-02
962199,185,"단말기 등록을 위한 IOS UUID를 받아올 수 있는 함수 요청드립니다.",2015-02
962195,185,"라이브러리에서 앱버전을 제대로 가져오지 못합니다.",2015-02
962178,185,"Weblogig과 sybase 연동시 한글 깨짐 현상",2015-02
962146,185,"개발 라이센스 발급 요청",2015-02
962114,185,"SSLHandshakeException 오류",2015-02
962111,185,"녹취 및 이미지뷰어 관련하여 문의드립니다.",2015-02
962063,185,"프로젝트 DB 구성 정보에 대한 질문",2015-02
962060,185,"운영계 모피어스 설치 요청",2015-02
962031,185,"mopheus  관리자 페이지 오류",2015-02
962020,185,"[YouFirstAblewiz] Ad Hoc빌드 시 File not Found",2015-02
962014,185,"[R&D 알리미] 안드로이드 외부 플레이어 재생시 다운로드 가능 한 App",2015-02
961999,185,"모피어스 웹뷰에서 롱클릭 이벤트 처리관련 요청",2015-02
961984,185,"리소스 업데이트 오류(라이센스 체크건)",2015-02
961928,185,"운영 라이센스 발급 요청",2015-02
961913,185,"개발 라이센스 발급 요청",2015-02
961832,185,"개발 라이센스 발급 요청",2015-02
961824,185,"[우체국보험 스마트청약] 써드파티 모듈 연동 관련 문의드립니다.",2015-02
961815,185,"KISA,대응건 연구소 및 지원팀 기술지원 요청",2015-02
961780,185,"유튜브 파일 재생관련하여",2015-02
961725,185,"안드로이드 앱 내부에서 웹브라우징 가능한 웹뷰 확장 개발 요청드립니다.",2015-02
961723,185,"모피어스 단말과 암복화 자료 요청 및 관리자 DB 테이블 명세",2015-02
961631,185,"iOS M.apps.open 앱 호출시 Fail",2015-02
961610,185,"iOS Default Orientation 풀리는 현상 및 Stack History가 사라지는 현상",2015-02
961598,185,"외부페이지 링크시 이전화면 복귀 불가 문제",2015-02
961580,185,"ios에서 core 2.1.2.4 업데이트후 라이선스를 찾을 수 없다고 나옵니다.",2015-02
961574,185,"앱간 동작중일시에 파라미터 연동 문의",2015-02
961518,185,"현재 최신 IOS 모피어스 라이브러리 요청드립니다.",2015-02
961489,185,"공지사항 관련",2015-02
961419,185,"[리소스다운로드]암호화 에러",2015-02
961415,185,"겔럭시S3에서 더블탭(투터치반응)과 노터치발생",2015-02
961392,185,"롤리팝 ssl 오류",2015-02
961374,185,"[파일업로드 세션공유] 세션공유 관련",2015-02
961369,185,"[리소스다운로드 에러] 에러 확인 부탁드립니다.",2015-02
961304,185,"리소스 배포 및 공지사항 사용법",2015-02
961261,185,"개발 라이센스 발급 요청",2015-02
961251,185,"ios 64비트 관련 라이브러리 요청입니다",2015-02
961242,185,"라이센스 기간 관련 문의",2015-02
961202,185,"라이센스 관련문의 라이센스가 적용이  안됩니다.",2015-02
961182,185,"[YouFirstAbleWiz] 현대증권 개발서버 로그인 시 AD서버 접근 에러",2015-02
961177,185,"외부 앱 실행 문의 드립니다.",2015-01
961155,185,"리소스 관리 및 공지사항 사용법",2015-01
961096,185,"노란우산공제 서버 소스 요청입니다.",2015-01
961029,185,"E2E 구간 암호화에 대한 문의 드립니다.",2015-01
961011,185,"Storage 저장 버그",2015-01
960987,185,"비트 EMR 클라이언트 개발 라이센스 요청합니다.",2015-01
960963,185,"Android 5.0(롤리팝)에서 웹(URL) 호출 후, 웹 닫을 시 앱이 전체 닫힘",2015-01
960957,185,"Camera를 이용하여 세로모드로 촬영 후 이미지 편집 후 가로모드로 Display 되는 현상",2015-01
960947,185,"Camera를 이용하여 사진 촬영 후 이미지 편집 시 ""이미지 불러올 수 없음"" Message 출력",2015-01
960879,185,"숫자만 입력할 수 있는 방법 그리고 앱 아이콘을 등록하는 방법",2015-01
960867,185,"CBS 업무처리시 CUID 없는 경우 있는지 확인요청",2015-01
960823,185,"[YouFirstableWiz] 현대증권 개발서버 접근 시 에러",2015-01
960820,185,"iOS 8.x 버전에서  DatePickup 팝업 에러",2015-01
960805,185,"개발 라이센스 발급 요청드립니다.",2015-01
960789,185,"사진촬영(M.media.library) 및 앱 종료 (M.sys.exit()) mcore.min.js 오류 사항입니다.",2015-01
960778,185,"라이센스 발급 요청의 건(신규 앱아이디 추가)",2015-01
960766,185,"리소스 업데이트 및 다운로드 관련입니다.",2015-01
960756,185,"앱간 파라미터 연동 문의",2015-01
960747,185,"[Mac Os] morpheus IDE 에러",2015-01
960721,185,"Dialog형 API 호출시 테마 변경 방법",2015-01
960620,185,"푸시 알림 표시 중복생성의 건",2015-01
960597,185,"배포하기 안드로이드 패키지로(apk) 배포하기는 어떻게 해야 하는지 문서 있으면 부탁드립니다.",2015-01
960579,185,iOS앱위변조방지모듈적용건,2015-01
960534,185,"[YouFirstableWiz] 신규 라이브러리 제공후 첨부 열리지 않는 현상",2015-01
960525,185,"(신규설치시) APP 로그인시 MDM인증오류",2015-01
960516,185,"파일업로드관련 에러 문의",2015-01
960498,185,"Morpheus DEV WIKI 계정",2015-01
960495,185,"SRMT스토어 로그인 후 TypeError 메시지가 뜨고 사용 불가한 경우가 발생",2015-01
960411,185,"개발 서버 라이센스 발급요청",2015-01
960409,185,"개발서버 라이센스 발급요청",2015-01
960352,185,"운영 라이센스 발급 부탁드려요.",2015-01
960335,185,"ie7,ie8에서 png 파일이 display 되지 않는 현상",2015-01
960329,185,"E2E 암복호화 키생성 로직 적용요청",2015-01
960266,185,"[iOS]푸시수신확인시 화면멈춤현상",2015-01
960236,185,"Web View 이용시 문제",2015-01
960215,185,"iOS 리소스 업데이트 중 에러",2015-01
960207,185,"[스타벅스유지관리시스템]GCM,APNS 리시버 개발 기술 지원 요청",2015-01
960163,185,"리소스 관리 및 배포 가이드 요청",2015-01
960126,185,"windows에서 인터넷 연결 안되어 있을 시 IDE실행이 안됩니다.",2015-01
960008,185,"[YouFirstableWiz] 가로모드 로그인시 검은 화면(iOS)",2015-01
959985,185,"ablemobile_1.2.8.79 적용 이후 오류 내용입니다.",2015-01
959919,185,"[YouFirstAbleWiz] 리소스 배포 페이지 접근",2015-01
959916,185,"videoTag 이슈",2015-01
959910,185,"운영서버 라이센스 요청",2015-01
959906,185,"모피어스 64bit 라이센스 요청",2015-01
959842,185,"NFC 교유id Reading API 개발요청의 건",2015-01
959839,185,"개발서버 기간 갱신 라이센스 첨부(2016-02-03)",2015-01
959837,185,"앱배포시에는 64비트 지원",2015-01
959785,185,"""Uncaught ReferenceError: onInitPage is not defined""",2014-12
959761,185,"모피어스 리소스 업데이트를 호출 했는데 client authentication failed / 클라이언트 인증 실패 라는 메시지가 응답으로 발생하는데",2014-12
959759,185,"리소스 업데이트 및 강제 업데이트 이슈",2014-12
959668,185,"PUSH 관리자 페이지 문의",2014-12
959546,185,"안드로이드 통신시 앱 다운 현상",2014-12
959495,185,"alert 호출부분 오류",2014-12
959457,185,"iOS 외부 모듈 적용 요청",2014-12
959429,185,"모피어스 기본 제공함수 명세서 요청",2014-12
959423,185,"모바일서버 JDBC Connection Leak 오류",2014-12
959414,185,"흥국생명 모바일 창구 앱 메모리 평문노출 문의",2014-12
959403,185,"라이센스 발급 개발서버 요청드려요",2014-12
959390,185,"롤리팝 버전 패치요청",2014-12
959347,185,"긴급_운영서버 리소스 업데이트건",2014-12
959325,185,"단말에서 PUSH 데이타 확인시 오류",2014-12
959305,185,"데이트피커 사용시 1979년1월1일 이전 선택을 할 수 없습니다.",2014-12
959248,185,"2.1.1.4 업데이트후 네이티브에서 자바스크립트 호출이 안되고 있습니다.",2014-12
959224,185,"iOS 파일 업로드 에러",2014-12
959161,185,"네이티브 업그레이드 문제 확인요함",2014-12
959092,185,"네이티브 버전 등록 관련 질문",2014-12
959079,185,"안드로이드 통신시 키패드가 focus 상태에서 이벤트 발생안되는 문제",2014-12
959054,185,"리스트 팝업이 깨져 나옵니다.",2014-12
959042,185,"iOS 빌드 이슈",2014-12
959036,185,"이벤트로그에  한글(사용자 이름) 깨짐현상",2014-12
959034,185,"개발 라이센스 발급 요청",2014-12
958895,185,"모피어스 운영페이지 수정 요청",2014-12
958868,185,"시범서비스 확장개발 지원요청 목록",2014-12
958872,185,"m_plugin_qr_2.1.0.6.jar 라이브러리에 대한 소스 요청",2014-12
958840,185,"갤럭시S3 공인인증 로그인시 문제",2014-12
958708,185,"공인인증서 가져오기 할 때 앱 프리징",2014-12
958705,185,"라이센스 재발급요청",2014-12
958644,185,"파일 전송 응답",2014-12
958622,185,"코드가드 적용시 getResponseData 데이타 깨짐현상",2014-12
958594,185,"G3에서 바코드 스캔이 제대로 안되는 문제",2014-12
958558,185,"iOS 8 에서 GPS를 정상적으로 조작 못하는 문제",2014-12
958514,185,"알리미 신규 앱추가 라이센스 배포의 건",2014-12
958488,185,"input tag file 업로드 관련",2014-12
958481,185,"하드웨어백키시 모피어스팝업 동작 수정 요청건",2014-12
958448,185,"iOS 8 버전 이상에서 리소스 업데이트를 받을시 오류",2014-12
958440,185,"롤리팝버전에서 스와이프시 속도가 느립니다.",2014-12
958433,185,"카카오톡 API연동시 에러 문의드립니다.",2014-12
958422,185,"하드웨어가속 특정 페이지 적용 요청건",2014-12
958356,185,"앱보안취약점검 조치요청",2014-12
958341,185,"안드로이드 화면 멈추는 현상 문의드립니다.",2014-12
958329,185,"IOS에서 가로로 디바이스 회전하였을때 팝업이 가로로 회전하는 오류 문의드립니다.",2014-12
958321,185,"네이티브 업그레이드 개발서버 이상문제",2014-12
958318,185,"iOS 화면 이동시 CLEAR_TOP 오류 수정 요청",2014-12
958306,185,"모피어스 클라이언트의 멀티OS지원 방안 문서요청",2014-12
958270,185,"'에뮬레이터'오류건 추가 확인요청",2014-12
958241,185,"아이패드에서 퇴직연금앱 화면에 비워진 형태로 보이는 현상",2014-12
958110,185,"서버 라이센스 발급(운영)",2014-12
958055,185,"겔럭시탭S(10.5)에서 네트워크 오동작",2014-12
958023,185,"push 클라이언트 가이드 요청",2014-12
958019,185,"ios 앱 배포시 64비트 오류의 건",2014-12
957998,185,"스택 문의드립니다.",2014-11
957981,185,"IOS 64비트 관련문의",2014-11
957972,185,"IOS 64비트 지원관련입니다.",2014-11
957785,185,"[Hysco] Worx home 통합 프로젝트",2014-11
957764,185,"IOS 앱 배포시 64비트 지원여부(2015년2월1일부터 앱배포시)",2014-11
957757,185,"컨트롤러 실행 script 미동장",2014-11
957755,185,"'에뮬레이터라서 사용 불가' 에러메시지 문의",2014-11
957750,185,"리소스 다운로드 에러 관련 문의드립니다.",2014-11
957748,185,"리소스 관리자 툴의 앱업데이트 관리 메뉴 문의",2014-11
957733,185,"[테스트서버]_네이티브 업데이트&리소스업데이트",2014-11
957690,185,"morpheus server 테스트 중",2014-11
957639,185,"로컬에서 리소스 배포시 익셉션발생",2014-11
957592,185,"[현대하이스코] intro 페이지 오류",2014-11
957558,185,"모피어스 배포 사이트 문의",2014-11
957542,185,"html5 video 태그 관련 문의",2014-11
957522,185,"IOS8 버전 이상의 디바이스에서 주소록 관련 문의드립니다.",2014-11
957520,185,"농협 꿈이름 어플이 아이폰 5이상일때 스크롤 이상증세가 나타나서 문의 드립니다.",2014-11
957518,185,"텍스트박스 포커스시 뷰에 adjustpan옵션이 적용이 되지 않습니다.",2014-11
957387,185,"HttpDataNetworkManager 클래스 문제",2014-11
957378,185,"리소스 다운로드 오류",2014-11
957352,185,"이미지 다운로드 기능 구현 관련 문의사항",2014-11
957321,185,"wnRequestMoveToNativeActivity 에러",2014-11
957271,185,"admin pw 5회 오류및 통계, 멈춤현상",2014-11
957244,185,"안드로이드 5.0 직원용 앱 설치 오류 이슈입니다. (빠른확인 부탁드립니다.)",2014-11
957220,185,"NFC 확장개발",2014-11
957215,185,"UPDATE 후 ADMIN 화면 오류",2014-11
957203,185,"안드로이드 에러페이지 관련 문의",2014-11
957193,185,"ios 개발자 지원요청",2014-11
957190,185,"앱리뉴얼관련 라이센스 추가발급의 건",2014-11
957172,185,"sslvalidation error",2014-11
957152,185,"갤럭시노트 10.1 2013 (shv-e230) 시리즈 os ver 4.4.4 관련 문의<키패드 이슈>",2014-11
957126,185,"운영서버 라이센스 발급",2014-11
957080,185,"모바일빅드림 안드로이드 shv-e230 시리즈 os 4.4.4 수정 요청",2014-11
957053,185,"FC영업지원 연동 작업 요청드립니다.",2014-11
957013,185,"M2_LG서브원-LG서브원_모바일프로젝트2014.11.13 18:01 알람창 발생유지후 백그라운드 진입 위젯으로 다시 띄웠을때 이상증상",2014-11
957005,185,"ios 다국어 지원 문의드립니다.",2014-11
956951,185,"태블릿 기기에서 실행 문의",2014-11
956946,185,"알람창 발생유지후 백그라운드 진입  위젯으로 다시 띄웠을때 이상증상",2014-11
956932,185,"안드로이드 소스 아이폰로 변경",2014-11
956918,185,"Android에서 보안과 관련되어 문의드립니다",2014-11
956886,185,"모피어스 서버 관리자 페이지 계정 문의",2014-11
956864,185,"푸시개발 가이드 요청",2014-11
956848,185,"iOS8푸시미수신의 건_해제방법가이드 요청",2014-11
956845,185,"이미지 뷰어 네이티브 페이지 개발 요청건",2014-11
956840,185,"모피어스 관리자 페이지 전문관리 질의",2014-11
956747,185,"현대캐피탈 빌드 오류 관련",2014-11
956693,185,"모바일빅드림 퍼블리싱 문의",2014-11
956676,185,"서울시청 모바일 시범서비스 사업 기술지원요청",2014-11
956671,185,"lib 수정요청",2014-11
956657,185,"안드로이드 퍼미션",2014-11
956633,185,"app update 오류 (app store 에서 iOS plist 생성시 문제)",2014-11
956630,185,"Android 폰 사용후 iOS 폰 교체후 공인인증서 로그인 불가",2014-11
956617,185,"app store 등록시 이미지 불일치 오류",2014-11
956609,185,"통계 data 오류",2014-11
956570,185,"ios 8 푸쉬 등록 문제",2014-11
956526,185,"IDE에서 IPA로 내보내기 시 빌드 실패 이슈.",2014-11
956524,185,"영업지원App Tablet 버전(androide) 에서 숫자키 입력 안됨",2014-11
956491,185,"다른 화면으로 파라미터 전달 시 속도 이슈 및 에러",2014-11
956480,185,"동영상 재생관련 문의",2014-11
956475,185,"iOS GPS 및 URL 처리 관련 문의사항",2014-11
